clean_mse,adv_mse,mse_ratio,clean_rel_l2,adv_rel_l2,rel_l2_ratio,clean_psnr,adv_psnr,clean_ssim,adv_ssim,pred_shift_rel_l2,init_shift_rel_l2,delta_l2,delta_linf,delta_mean_abs,clean_sino_l2,adv_sino_l2,success_rel_l2,success_mse,clean_e_ran_l2,clean_e_nul_l2,clean_e_ran_frac,clean_e_nul_frac,adv_e_ran_l2,adv_e_nul_l2,adv_e_ran_frac,adv_e_nul_frac
0.00021439508418552577,0.0025458396412432194,11.87452431997083,0.3065832405118871,1.0564684032846126,3.4459431034804076,33.11904199339935,22.37287978040888,0.7131796852230987,0.5097006581007119,1.014539063848563,0.17448172748283702,17.01300811767578,0.4193763732910156,0.05821101740002632,200.5547637939453,201.1599578857422,1.0,1.0,1.4504761695861816,1.1133930683135986,0.7739149411260579,0.5940611428038235,1.9731473922729492,6.054008960723877,0.30551606979279716,0.9373841160644917
0.0022278702817857265,0.03605573996901512,16.183949426406915,1.0179439129194763,4.09511448437473,4.022927424979525,26.07907697408192,13.98823184780066,0.678476874930944,0.32666271990426493,2.217256113095695,0.43731105203390813,28.156570434570312,0.4651073217391968,0.10251083225011826,133.14498901367188,138.2923126220703,1.0,1.0,1.4952263832092285,5.841646671295166,0.24748676840479988,0.9668972358142202,2.9120452404022217,23.775487899780273,0.11981217528397264,0.9782103946012141
3.559359902283177e-05,0.0005406590644270182,15.189783536084917,0.47650042045327184,1.857116302179435,3.8974074784925685,39.55203386596531,27.736518016576227,0.9093315612181352,0.5915308059499798,1.7553014702947058,1.4361558965961654,17.2480411529541,0.43001747131347656,0.054417748004198074,20.342769622802734,28.22877311706543,1.0,1.0,0.3850606679916382,0.6481902599334717,0.5042352981396221,0.8488023735933756,2.0083043575286865,2.1362736225128174,0.6747731621059836,0.7177697453987563
0.005733521189540625,0.027522435411810875,4.800267497400842,0.47707139673122684,1.0452401991397435,2.1909513047763216,21.574152821746214,14.76149813447108,0.20862143791006296,0.14839105998564303,0.939377616299601,0.13376066650451937,30.952661514282227,0.40865135192871094,0.11449500918388367,904.6057739257812,905.4523315429688,1.0,1.0,8.485092163085938,4.340511798858643,0.8754592162447034,0.4478373345266855,8.961669921875,18.916276931762695,0.4220224688420775,0.8908042766177526
0.000777592184022069,0.024466879665851593,31.464924890702342,0.30640354123138175,1.7187276912898772,5.609359749507509,22.780445057372503,7.802177732857354,0.21561391307496966,0.0908093493091899,1.7618856614171021,0.12864231077158247,27.159658432006836,0.45964187383651733,0.09864708036184311,688.9927368164062,689.1428833007812,1.0,1.0,3.3539366722106934,1.1380432844161987,0.9396561098691402,0.3188400467896632,4.301346778869629,19.090877532958984,0.21483510437887815,0.9535131386350224
0.000982510158792138,0.025686074048280716,26.14331650255732,0.33274852011168643,1.7013611816421021,5.113054089830492,29.474712097021207,15.301105290055533,0.523783861587525,0.215784466937678,1.7950665534795307,0.1506146879893968,30.529773712158203,0.4563164710998535,0.11565768718719482,477.4298095703125,477.72991943359375,1.0,1.0,3.4809868335723877,1.762768268585205,0.8676086989075736,0.43935618176791996,4.585599422454834,19.581483840942383,0.22353073393919642,0.9545237277269999
7.696833927184343e-05,0.024894513189792633,323.4383569309978,0.47050097590353646,8.46167463861639,17.984393384874146,31.450229413854657,6.3523134572387665,0.6313002015912275,0.04607523948434207,7.16405569924314,0.8880521633901657,30.952661514282227,0.4167442321777344,0.12204267829656601,67.93779754638672,75.31932830810547,1.0,1.0,0.9135391116142273,0.6184301376342773,0.8135067559734984,0.5507121574402332,2.541145086288452,19.730627059936523,0.1258252165358179,0.9769652412212458
0.0012576838489621878,0.030965592712163925,24.621126157989572,0.8916048060627463,4.424114906888148,4.961968438040029,26.41977265334158,12.506693518722802,0.671810849252345,0.245824422521898,2.8797626619580425,0.4976533485608402,27.9551944732666,0.4576682448387146,0.10509057343006134,117.63087463378906,122.25965881347656,1.0,1.0,1.8826377391815186,3.9703457355499268,0.41473537490633944,0.8746466688046778,2.8213963508605957,22.038002014160156,0.12526058126324818,0.9784137352174276
0.00012897708802483976,0.05166517198085785,400.57635640609,0.5164026272659606,10.335489520998788,20.01440150627999,31.256852127954303,5.229998695372732,0.6163832590819152,0.08061210922751208,7.641023239793934,1.3054018504004283,30.952655792236328,0.3957855701446533,0.12283657491207123,57.14860916137695,65.92959594726562,1.0,1.0,0.7545836567878723,1.221077799797058,0.5190881708473153,0.8399957193044608,3.64113450050354,28.26805877685547,0.12514913471544778,0.9715991253604178
0.00017967574240174145,0.030613433569669724,170.38156158676327,0.33420132285674314,4.362339383275887,13.053028473935225,32.421243010334905,10.1070167152324,0.5670082143626034,0.2409938593072787,4.287034846534897,0.41931786643568564,30.952661514282227,0.4157094955444336,0.12072072178125381,161.8811798095703,165.19078063964844,1.0,1.0,1.404353141784668,0.9175180792808533,0.8185055601153273,0.5347612555936911,3.1505496501922607,21.748985290527344,0.14067610866208027,0.9711202671678264
0.0061481911689043045,0.058199670165777206,9.466145174556962,0.47406228014956847,1.4585521983711385,3.07671008524652,17.61689464063072,7.85516364151287,0.12751371757178973,0.06990246587706321,1.6674211298216681,0.09754977927999726,30.952655792236328,0.3626594543457031,0.11907995492219925,1357.0648193359375,1357.2774658203125,1.0,1.0,9.592426300048828,2.5508129596710205,0.9557511326895898,0.25415283883624445,10.218550682067871,28.477266311645508,0.3309169999536744,0.9222062724872219
0.0009034696267917752,0.026271365582942963,29.07830524002528,0.3898914276640355,2.1024620856474736,5.392429626483449,29.086810550374864,14.451119695582674,0.4827856939399155,0.26669871062017,2.1044144064917427,0.22609114988900153,30.952661514282227,0.36088669300079346,0.12040548026561737,345.45159912109375,347.25335693359375,1.0,1.0,3.1469905376434326,2.0458567142486572,0.817953648920382,0.5317511904058854,4.417026042938232,19.672401428222656,0.2129015047023154,0.9482135320149732
0.015589500777423382,0.06568469107151031,4.213392847488386,0.447017619990009,0.9175728932685316,2.0526548669133886,16.047796353393917,9.801477076066693,0.1259744956624061,0.08605887241180618,1.0423668446386976,0.05847906622262949,29.66547203063965,0.4570533037185669,0.11395353823900223,2571.143798828125,2570.312744140625,1.0,1.0,15.676628112792969,2.7692008018493652,0.9809041536632899,0.1732719912291019,16.101736068725586,28.085697174072266,0.49082953502999477,0.8561368554362474
