gt_norm,clean_mse,adv_mse,mse_ratio,clean_rel_l2,adv_rel_l2,rel_l2_ratio,clean_psnr,adv_psnr,clean_ssim,adv_ssim,pred_shift_rel_l2,init_shift_rel_l2,delta_l2,delta_linf,delta_mean_abs,clean_sino_l2,adv_sino_l2,success_rel_l2,success_mse,clean_e_ran_l2,clean_e_nul_l2,clean_e_ran_frac,clean_e_nul_frac,adv_e_ran_l2,adv_e_nul_l2,adv_e_ran_frac,adv_e_nul_frac
27.562915802001953,4.600792453857139e-05,0.0010196521179750562,22.16253239417954,0.031499315053224564,0.14828965067863464,4.707710324115582,38.14525674334072,24.689063405160518,0.9630589310691268,0.8991298677010944,0.13376681506633759,0.23293113708496094,33.30555725097656,1.0658702850341797,0.118103988468647,2145.811279296875,2143.5458984375,1.0,1.0,0.716289758682251,0.49063506722450256,0.8250162224921318,0.565109140368563,2.9787142276763916,2.7987923622131348,0.7287739659872937,0.6847541770987924
52.3307991027832,0.0001300895237363875,0.001879483344964683,14.447614926881084,0.027898047119379044,0.10604051500558853,3.801001358691116,38.5729501467839,26.974988568307285,0.9614474209114605,0.926323677305726,0.09394501894712448,0.1446796953678131,37.73385238647461,0.9392833709716797,0.13601797819137573,4255.03466796875,4251.78662109375,1.0,1.0,1.192398190498352,0.8423617482185364,0.8167518810695665,0.5769889185348348,4.00343656539917,3.842648983001709,0.7214458898504178,0.6924708983488184
37.413734436035156,0.0004089407157152891,0.00623896811157465,15.256412168844339,0.06918454170227051,0.27023106813430786,3.9059457717769255,29.618781507499495,17.784256433767286,0.9460769765528853,0.6968593793835615,0.2476961463689804,0.23399792611598969,38.16820526123047,1.1344118118286133,0.1404361128807068,2973.877197265625,2977.257568359375,1.0,1.0,1.5702160596847534,2.057791233062744,0.6066235721447154,0.7949891104662489,5.451028823852539,8.515018463134766,0.5391531404029288,0.8422077911052747
53.885986328125,0.0007787875365465879,0.00691207405179739,8.875429725606429,0.06628932058811188,0.19748690724372864,2.979166259235207,29.095301913854296,19.61340834180996,0.9496347037765596,0.7582456837629068,0.17449147999286652,0.20181138813495636,39.379188537597656,1.3483697175979614,0.14445854723453522,4699.2685546875,4701.05712890625,1.0,1.0,2.243169069290161,2.7799007892608643,0.627975330137257,0.7782334108401971,5.833570957183838,8.900385856628418,0.5481763934762364,0.8363627450910105
14.802473068237305,6.862745522084879e-06,0.007826411165297031,1140.4198421915833,0.022652942687273026,0.7649921774864197,33.770101661724105,41.24865030675329,10.678002368945577,0.9571389621266336,0.367106397157748,0.7681448459625244,1.463982343673706,32.81191635131836,1.353017807006836,0.11531999707221985,1106.329833984375,1106.4132080078125,1.0,1.0,0.2763919532299042,0.18985970318317413,0.8242642864595859,0.566205242022856,6.4153642654418945,9.331185340881348,0.5665392998389738,0.8240347688700538
22.394432067871094,1.5269330106093548e-05,0.0017738097812980413,116.16814679971881,0.022334689274430275,0.24072623252868652,10.778132149986094,41.70694251663499,21.056072991799663,0.9639781428817875,0.6555763272864364,0.23766106367111206,0.8580681681632996,31.20342445373535,1.2642401456832886,0.10996362566947937,1689.4569091796875,1688.639892578125,1.0,1.0,0.4038161337375641,0.2951359152793884,0.8073534485172803,0.5900680509634446,3.4397261142730713,4.150949478149414,0.63805833643062,0.7699880253969849
14.928632736206055,1.0248305443383288e-05,0.009299345314502716,907.4032156708154,0.02744833379983902,0.8268297910690308,30.123132321929138,39.65950292447471,10.081500169964748,0.9596296626482799,0.2801634175110711,0.8274968862533569,1.7330048084259033,36.900211334228516,1.4819507598876953,0.12946482002735138,1090.9385986328125,1092.383544921875,1.0,1.0,0.31916534900665283,0.25698578357696533,0.778896406835784,0.6271523649386024,8.939781188964844,8.511214256286621,0.7242537355811424,0.6895335119674036
21.504541397094727,1.618957321625203e-05,0.0220269113779068,1360.5615839085192,0.023949557915329933,0.8833983540534973,36.88578959063126,39.16748486214958,7.830302819247347,0.9467989119313892,0.26706036600039634,0.8874081969261169,1.373496413230896,39.54381561279297,1.8132438659667969,0.14000147581100464,1724.525634765625,1725.33251953125,1.0,1.0,0.4211631417274475,0.29643136262893677,0.8177540105961654,0.5755677827409972,11.634161949157715,15.017829895019531,0.6124185599931887,0.7905337572850597
62.80186080932617,0.0015016058459877968,0.009854435920715332,6.562598265747173,0.07897969335317612,0.20232675969600677,2.5617567137321675,27.045558403313102,18.874800209150493,0.9270962661726526,0.7848753242709872,0.1714784950017929,0.1546221822500229,38.170162200927734,1.3227790594100952,0.14133238792419434,5343.796875,5345.94580078125,1.0,1.0,3.06402325630188,3.900521755218506,0.6177377114300063,0.7863841690809404,5.893725872039795,11.256956100463867,0.4638356096732086,0.8859212676812376
44.352237701416016,0.00010038066830020398,0.00494008045643568,49.21346450555203,0.02891475334763527,0.20284365117549896,7.015230209186208,39.726585735692474,22.805746656863953,0.9713290513464838,0.7847012380084062,0.19078762829303741,0.2119130939245224,39.6518669128418,1.1413993835449219,0.14567254483699799,3236.508544921875,3236.43701171875,1.0,1.0,0.9231535792350769,0.8901822566986084,0.7198449111884584,0.6941349542789089,5.301880359649658,7.268310546875,0.5893224390679812,0.8078979925663483
