gt_norm,clean_mse,adv_mse,mse_ratio,clean_rel_l2,adv_rel_l2,rel_l2_ratio,clean_psnr,adv_psnr,clean_ssim,adv_ssim,clean_mae,adv_mae,clean_nrmse,adv_nrmse,clean_max_err,adv_max_err,clean_init_rel_l2,adv_init_rel_l2,init_rel_l2_ratio,clean_init_psnr,adv_init_psnr,clean_init_ssim,adv_init_ssim,clean_init_mae,adv_init_mae,pred_shift_rel_l2,init_shift_rel_l2,delta_l2,delta_linf,delta_mean_abs,delta_rel_l2,clean_sino_l2,adv_sino_l2,success_rel_l2,success_mse,clean_e_ran_l2,clean_e_nul_l2,clean_e_ran_frac,clean_e_nul_frac,adv_e_ran_l2,adv_e_nul_l2,adv_e_ran_frac,adv_e_nul_frac,clean_rel_l2_ran,clean_psnr_ran,clean_ssim_ran,clean_mae_ran,clean_nrmse_ran,clean_max_err_ran,clean_rel_l2_nul,clean_psnr_nul,clean_ssim_nul,clean_mae_nul,clean_nrmse_nul,clean_max_err_nul,adv_rel_l2_ran,adv_psnr_ran,adv_ssim_ran,adv_mae_ran,adv_nrmse_ran,adv_max_err_ran,adv_rel_l2_nul,adv_psnr_nul,adv_ssim_nul,adv_mae_nul,adv_nrmse_nul,adv_max_err_nul,clean_init_e_ran_l2,clean_init_e_nul_l2,clean_init_e_ran_frac,clean_init_e_nul_frac,adv_init_e_ran_l2,adv_init_e_nul_l2,adv_init_e_ran_frac,adv_init_e_nul_frac
13.587579727172852,1.6575083918723976e-06,0.02390679344534874,14423.331768681139,0.01212818082422018,1.4565603733062744,120.09718476471747,52.60787449720799,11.017217967786255,0.9970970041599366,0.7889858547627786,0.0005916113150306046,0.033519186079502106,0.0023421045826919114,0.28128016111300086,0.03025031089782715,1.2884173393249512,0.4635986089706421,0.8394551277160645,1.8107369424165463,20.960946551437043,15.803839146943417,0.27805972460652556,0.04016089540457831,0.028605539351701736,0.06490021198987961,1.4523308277130127,0.7898346185684204,6.591712474822998,0.17525005340576172,0.022907355800271034,0.01000000344333231,659.1710205078125,659.1962280273438,1.0,1.0,0.12264811992645264,0.11006385833024979,0.7442573256318854,0.667893098554794,5.7802348136901855,18.928226470947266,0.29206188804975053,0.9563994783472877,0.009026487357914448,55.17341307847694,0.9969086225668419,0.0005394784966483712,0.0017431282295534423,0.017332792282104492,0.008100329898297787,56.113734077573966,0.9981859332810035,0.0004483573429752141,0.0015642756630985582,0.015899956226348877,0.4254057705402374,21.707721125119694,0.2654620757895586,0.027264660224318504,0.08215120700836782,0.7129771709442139,1.3930535316467285,11.404432017184995,0.23655374122169673,0.050524432212114334,0.2690161734317739,1.20841383934021,6.3259776652557775e-06,6.299182891845703,1.0042536903389106e-06,1.0,9.508988380432129,6.299182891845703,0.8336710777026092,0.5522613321199786
6.865059852600098,4.2531402755230374e-07,0.0027640489861369133,6498.8427540095645,0.012159633450210094,0.9802536368370056,80.61539361781244,54.33918818377113,16.210827604497783,0.9990918268458364,0.8616922558239599,0.0002326858084416017,0.00896194763481617,0.001918848066272969,0.15468871419274088,0.01919490098953247,0.8109704852104187,0.1440986841917038,0.6731049418449402,4.671138710395614,32.86439773994613,19.475942162506183,0.7399761003836125,0.1219067237253013,0.003867482766509056,0.024818744510412216,0.9749308824539185,0.6644341945648193,3.3626034259796143,0.08041764050722122,0.011878021992743015,0.010000000822474552,336.26031494140625,336.2596740722656,1.0,1.0,0.07018379867076874,0.04519491270184517,0.8407600436306865,0.541408095525534,3.9398159980773926,5.455641746520996,0.5854545070625328,0.810705385981958,0.010223332792520523,55.84574820356872,0.9991585712892911,0.00022952351719141006,0.0016132906126563923,0.012456417083740234,0.006583324633538723,59.66869275977788,0.9994515508445352,0.0001684209710219875,0.0010388799627956656,0.00808834657073021,0.5738939046859741,20.860965315779065,0.27826323174733114,0.016672637313604355,0.09056319208164162,0.3556727170944214,0.7946968674659729,18.033567229093908,0.27905131662333577,0.01787024922668934,0.12540695597457144,0.5470702648162842,3.130006234641769e-06,0.989246129989624,3.164031821559513e-06,1.0,4.513774871826172,0.989246129989624,0.9768160167714711,0.21408056266486095
21.525928497314453,1.9262486148363678e-06,0.0838097408413887,43509.306221361374,0.008252855390310287,1.721453309059143,208.58881291926048,54.50771798569765,8.121896529301683,0.9984894625019624,0.672461554226954,0.0006151676643639803,0.07290831953287125,0.0018819761093216325,0.3925592127590668,0.0419650673866272,3.083759307861328,0.14162297546863556,0.8414105176925659,5.94120067671441,29.81712928777548,14.339644662334674,0.5859886335476828,0.07754722815238321,0.012808779254555702,0.09789590537548065,1.7165881395339966,0.8378512263298035,13.010241508483887,0.3195187449455261,0.04656127095222473,0.009999999853396372,1301.024169921875,1301.122802734375,1.0,1.0,0.14340771734714508,0.10485172271728516,0.8072469062227,0.5902139043937152,17.666568756103516,32.57347106933594,0.4767547833395117,0.8790364646735318,0.006662092171609402,56.36759063418777,0.9986761564394377,0.0005750635173171759,0.0015192192644041132,0.023051321506500244,0.004870951175689697,59.08752796501258,0.9992562966204497,0.00042571465019136667,0.001110768611075908,0.018913745880126953,0.8207111358642578,14.555996501152396,0.09192576771897618,0.08354444056749344,0.18715446409974792,1.0936362743377686,1.5132203102111816,9.24175953416712,0.09200793800061681,0.10794752836227417,0.345073831923676,2.845947027206421,1.3372658941079862e-05,3.0485661029815674,4.386540586409163e-06,1.0,17.85373878479004,3.0485661029815674,0.9857331192497372,0.16831614991987662
53.047306060791016,1.4887874385749456e-05,1.7450003623962402,117209.50333020941,0.00931028462946415,3.1874570846557617,342.35871528228614,47.042038027894876,-3.6475899318756833,0.9934202325188707,0.3025336285442785,0.002149758394807577,0.411101758480072,0.004445269524896492,1.5218768330378956,0.044425129890441895,10.814742088317871,0.22670462727546692,1.1507091522216797,5.075807962329161,19.312090795916898,5.201986479607858,0.30439392286109057,0.05085708920626393,0.055618416517972946,0.33833450078964233,3.1805386543273926,1.1583138704299927,41.27186584472656,0.9737253189086914,0.15032674372196198,0.00999999896480074,4127.18701171875,4127.9208984375,1.0,1.0,0.38752710819244385,0.30617907643318176,0.7846496703364605,0.6199393701973347,61.0705680847168,157.67202758789062,0.3611804827283925,0.9324959767520203,0.0073053124360740185,49.148521460054496,0.992700371910282,0.0019636256620287895,0.00348797959327108,0.024436235427856445,0.005771812051534653,51.19505387568712,0.9939132107542394,0.0015249005518853664,0.0027557974233298316,0.031609952449798584,1.151247262954712,5.197925214986456,0.019734504847121814,0.33908510208129883,0.5496721596058499,3.932168483734131,2.9722909927368164,-3.04052875180108,0.026143908044325634,0.5444943904876709,1.4191438958524778,9.689656257629395,3.992862912127748e-05,12.026068687438965,3.3201727840303106e-06,0.9999999206994185,59.84564971923828,12.026068687438965,0.9804008299066355,0.1970129454186404
9.68652057647705,9.746642035679542e-07,0.007362978998571634,7554.375108491693,0.01304576825350523,1.1338845491409302,86.91588928358205,53.390420504898316,14.608434816099642,0.9978953276156931,0.7851218279344032,0.0004289036151021719,0.019270367920398712,0.0021403214144817733,0.18602797599133808,0.02175740897655487,0.6965716481208801,0.4137040674686432,0.7781790494918823,1.8810041057932423,23.366018094890507,17.878222885045837,0.3158400595654881,0.06147794739277807,0.017795974388718605,0.04219638556241989,1.1280508041381836,0.7239574193954468,4.50329065322876,0.11037629842758179,0.016082294285297394,0.010000003938974994,450.3288879394531,450.33123779296875,1.0,1.0,0.09814204275608063,0.07960551977157593,0.7766361807551985,0.6299494600503277,4.547481536865234,9.997772216796875,0.41403235550875295,0.9102623390998605,0.010131815448403358,55.58606748585525,0.9976054028705768,0.00038891559233888984,0.0016622510489316884,0.01324385404586792,0.008218173868954182,57.40430659177133,0.998596993297763,0.00030001450795680285,0.0013482941931950002,0.012256726622581482,0.46946489810943604,22.267750664566265,0.3183087346439851,0.02016960270702839,0.07702158771484693,0.3430107831954956,1.0321325063705444,15.425104347932944,0.3042754419862488,0.03031814470887184,0.1693342473103065,0.7284439206123352,4.217339210299542e-06,4.007352828979492,1.0524002727689753e-06,1.0,6.384376525878906,4.007352828979492,0.8469760777003459,0.5316309223449476
17.755172729492188,1.352460799353139e-06,0.08430992811918259,62338.16770105774,0.008383925072848797,2.0932655334472656,249.6760783593202,52.91613203919141,4.9685917096090755,0.9978161476266156,0.6707371480408454,0.0005387734854593873,0.06959923356771469,0.0022604420797316727,0.5643784645424675,0.024037539958953857,3.3314554691314697,0.21167370676994324,0.8887922167778015,4.198878690889001,24.871741816574325,12.409074933628577,0.4254011339122118,0.054710086620445186,0.015666622668504715,0.08729126304388046,2.091338872909546,0.8832322359085083,10.982099533081055,0.29151827096939087,0.038715384900569916,0.009999999930528816,1098.2099609375,1098.3411865234375,1.0,1.0,0.11507005244493484,0.09443304687738419,0.7730187230960227,0.6343832453726811,16.79231834411621,33.15647888183594,0.45181583139346315,0.8921116051450695,0.006480931304395199,55.152331793334945,0.9980481514740747,0.0005004132981412113,0.0017473640501066959,0.015802115201950073,0.005318620707839727,56.86909981305103,0.9986843255475399,0.0004119760124012828,0.0014339863562397419,0.013661324977874756,0.9457705020904541,11.869365450535796,0.06274219732270585,0.07900301367044449,0.2549950466607913,1.3202121257781982,1.8674263954162598,5.960210866094261,0.05813236546997434,0.1064373031258583,0.5034883649531816,3.248814821243286,1.1188306416443083e-05,3.75830340385437,2.9769568669550776e-06,1.0000000634378252,15.326590538024902,3.75830340385437,0.9712262258417894,0.23815882739464228
13.389827728271484,9.565371783537557e-07,0.04526004567742348,47316.556744106994,0.00934944674372673,2.0337259769439697,217.5236709389841,52.55814632634292,5.8080149941388,0.9973959062599873,0.6445991780215486,0.0004936974728479981,0.05274306982755661,0.0023555520554767073,0.5123883590589577,0.027992963790893555,1.9775482416152954,0.30444997549057007,0.8645097613334656,2.8395790143863637,22.303545807187213,13.238466130201365,0.27888321869701527,0.04852767684985405,0.01913641020655632,0.06497025489807129,2.028670310974121,0.849452555179596,7.876209735870361,0.17917534708976746,0.028360949829220772,0.010000002349008814,787.6207885742188,787.7060546875,1.0,1.0,0.09631707519292831,0.07996828854084015,0.7693826112729268,0.6387881954818305,9.577731132507324,25.491323471069336,0.35171851785233493,0.9361058882628942,0.007193302270025015,54.83529824904866,0.9974622794839202,0.0004365495406091213,0.0018123207914319793,0.014427423477172852,0.005972316022962332,56.45100840529918,0.9983835717068985,0.0003401705762371421,0.0015046988468814828,0.017870157957077026,0.7152990698814392,14.884111830021132,0.09801518787738298,0.04637296497821808,0.1802164489673251,0.5679454803466797,1.9037827253341675,6.381516286939613,0.08820036266558823,0.07543523609638214,0.4796496928005648,1.8098396062850952,6.6955767579202075e-06,4.07653284072876,1.6424684945560852e-06,1.0,10.834077835083008,4.07653284072876,0.9359379499066357,0.35216488636658544
12.191587448120117,1.5523820593443816e-06,0.008625084534287453,5556.032087829004,0.013081242330372334,0.975059986114502,74.53879084944286,53.07179976063061,15.624152626083436,0.9987919815235066,0.8473781729026216,0.00047715206164866686,0.017038416117429733,0.002220291540720798,0.16549785023705865,0.02082645893096924,1.1425220966339111,0.16672548651695251,0.6481887102127075,3.8877601964400337,30.964741385425,19.170751339342857,0.7788380790814052,0.1360628836367612,0.007331066764891148,0.04247719421982765,0.9725583791732788,0.6352710127830505,5.697412967681885,0.14249098300933838,0.020342260599136353,0.010000000435206881,569.7412719726562,569.787353515625,1.0,1.0,0.12647965550422668,0.09714484959840775,0.7930698309083142,0.6091307660309704,6.350511074066162,10.04909896850586,0.5342162256523838,0.8453479821625036,0.010374341160058975,55.085569822578,0.9985757467728154,0.00048424326814711094,0.0017608464871485291,0.013098657131195068,0.007968186400830746,57.37759017950909,0.999079391059937,0.00039892681525088847,0.001352447760645015,0.010185278952121735,0.520892858505249,21.069811653553664,0.2857939572258042,0.028503863140940666,0.08841163645293523,0.43263429403305054,0.8242650032043457,17.083443146212147,0.28604041977887323,0.03275085240602493,0.1399032625264226,0.9146358966827393,5.6768799368001055e-06,2.0326480865478516,2.7928490467694943e-06,0.9999998827054458,7.63655948638916,2.0326483249664307,0.9663535139278077,0.2572175146296875
20.139314651489258,1.6979406609607395e-06,0.08741555362939835,51483.27950397061,0.008281833492219448,1.8791414499282837,226.8992067630537,53.383561465815504,6.266899427487051,0.9982786913475212,0.624087364839556,0.0006225224933587015,0.0781821683049202,0.0021420121824247806,0.4860209878693948,0.023987650871276855,3.158263921737671,0.2195834070444107,0.8944393396377563,4.073346668935035,24.91410184525788,12.715073379666016,0.3897721716264598,0.05217752145161238,0.019358083605766296,0.09957708418369293,1.8735251426696777,0.8887585401535034,12.524250030517578,0.30602115392684937,0.04496952146291733,0.009999999634498151,1252.425048828125,1252.4998779296875,1.0,1.0,0.1300940066576004,0.10437723994255066,0.7799847191819116,0.6257986380559912,16.880062103271484,33.871517181396484,0.44603598118688725,0.895015391996968,0.006459703203290701,55.54184121446606,0.9983466709374549,0.0005753530422225595,0.001670736429959536,0.014363646507263184,0.005182760767638683,57.45486921621229,0.9990134641820466,0.0004311766824685037,0.0013404682823868522,0.015034079551696777,0.838164746761322,13.27950426871962,0.07186113228757673,0.08512705564498901,0.21678278529105086,0.816504955291748,1.6818604469299316,7.230292530090516,0.053214883313050396,0.11539817601442337,0.43499608958811437,2.692025661468506,1.1809855095634703e-05,4.422259330749512,2.670547838186843e-06,1.0,17.462133407592773,4.422259330749512,0.9693971129603576,0.2454983780003975
22.920257568359375,3.1382451197714545e-06,0.07765039056539536,24743.252232333693,0.009893134236335754,1.5561884641647339,157.29984320329197,53.45230334863647,9.517735941867501,0.998118603155037,0.7340315818852053,0.0007872733403928578,0.06975007057189941,0.002125126748317688,0.3342821602005961,0.04673135280609131,2.970174789428711,0.2698929011821747,0.7639096975326538,2.8304178960862085,24.735152503244205,15.698140865830329,0.38084401693671566,0.056864722353248326,0.026990652084350586,0.09435668587684631,1.5533173084259033,0.7421862483024597,12.5713472366333,0.2832769453525543,0.04538945481181145,0.010000000637232002,1257.1346435546875,1257.2662353515625,1.0,1.0,0.17503276467323303,0.14415457844734192,0.7719087195636976,0.6357334084065287,16.73198127746582,31.500234603881836,0.46910028272077164,0.8831452004044826,0.007636596914380789,55.70098375547733,0.9983089159922842,0.000701576005667448,0.0016404040068578806,0.0318564772605896,0.006289395969361067,57.386803643126974,0.9988234670764174,0.0005664359196089208,0.001351013931350477,0.02088141441345215,0.7300084233283997,16.09242395577873,0.12071136604269392,0.07999566197395325,0.1568118223167454,0.8877098560333252,1.374340295791626,10.597095906233672,0.10590913389679524,0.10782235860824585,0.2952196043392321,2.7307817935943604,1.2699722901743371e-05,6.1860151290893555,2.0529731396911244e-06,1.0,16.37982177734375,6.1860151290893555,0.9355083497807459,0.35330474798801975
