gt_norm,clean_mse,adv_mse,mse_ratio,clean_rel_l2,adv_rel_l2,rel_l2_ratio,clean_psnr,adv_psnr,clean_ssim,adv_ssim,pred_shift_rel_l2,init_shift_rel_l2,delta_l2,delta_linf,delta_mean_abs,delta_rel_l2,clean_sino_l2,adv_sino_l2,success_rel_l2,success_mse,clean_e_ran_l2,clean_e_nul_l2,clean_e_ran_frac,clean_e_nul_frac,adv_e_ran_l2,adv_e_nul_l2,adv_e_ran_frac,adv_e_nul_frac
19.50659942626953,0.00028136110631749034,0.0003552030539140105,1.2624454693222462,0.11006783694028854,0.12367068231105804,1.1235860152148625,33.90736362125676,32.89523778978074,0.9359955627747026,0.9255586854725059,0.05441387742757797,0.01840503141283989,5.111739158630371,0.10930448025465012,0.017970412969589233,0.005000002649231905,1022.3472900390625,1022.3193359375,0.0,0.0,1.579410433769226,1.4544013738632202,0.7356191195549059,0.6773954605120919,1.6767855882644653,1.7343695163726807,0.6950710473956339,0.7189410767562507
13.263877868652344,9.131734259426594e-05,0.0006206064717844129,6.796151247434377,0.0922180786728859,0.24040727317333221,2.60694298377328,32.53379278841443,24.211162433714463,0.9038401393929897,0.709786288093911,0.22327736020088196,0.02254469320178032,3.8614542484283447,0.09952670335769653,0.01195119135081768,0.005000002877235224,772.2904052734375,772.2676391601562,1.0,1.0,0.8764925003051758,0.8531728982925415,0.7165749509194705,0.6975100500083425,1.570892095565796,2.7749438285827637,0.4926383867107246,0.870234088505945
28.82240104675293,0.0004818500019609928,0.0032377413008362055,6.719396674607278,0.0974845439195633,0.2526974678039551,2.5921798230133946,31.777430700263455,23.504128211573924,0.8717251439243194,0.6466321079180624,0.23570005595684052,0.020358014851808548,8.688054084777832,0.2059372067451477,0.029840391129255295,0.005000004149251227,1737.609375,1737.478515625,1.0,1.0,2.211768865585327,1.732832670211792,0.7871795750799031,0.6167237934515852,3.644425630569458,6.30597448348999,0.50037782450991,0.8658071568250616
30.933609008789062,0.0005596581613644958,0.005571862682700157,9.95583209063809,0.09789055585861206,0.3088727593421936,3.1552866017873376,31.692297943964423,21.711522309601143,0.8891902482431173,0.48576194912323417,0.29618513584136963,0.02081078290939331,10.004533767700195,0.2150726318359375,0.035046953707933426,0.005000002478430789,2000.90576171875,2000.7987060546875,1.0,1.0,2.31199049949646,1.9555407762527466,0.7635098906321378,0.6457962195470114,6.017610549926758,7.421438694000244,0.6298162700422042,0.7767439912938553
31.531753540039062,0.0004925000830553472,0.001769691938534379,3.5932825179554353,0.09008759260177612,0.17076963186264038,1.895595463600762,32.25908647793059,26.704173118807258,0.8876160875809281,0.7261034519958168,0.14521440863609314,0.02254316210746765,9.629925727844238,0.21832910180091858,0.03465651348233223,0.005000002317358407,1925.9842529296875,1925.869140625,1.0,1.0,2.06728458404541,1.9481927156448364,0.7277582808668116,0.6858336740268497,3.092127561569214,4.408330917358398,0.5742468671360712,0.8186823370596831
9.495636940002441,6.990920519456267e-05,9.096870780922472e-05,1.3012407673074218,0.11270756274461746,0.12856769561767578,1.140719331399221,34.38415985138464,33.240583692584025,0.9375964242217122,0.9296435099302846,0.05914806202054024,0.018236223608255386,2.280853509902954,0.05507040023803711,0.00796609278768301,0.005000002864135194,456.1704406738281,456.1553039550781,0.0,0.0,0.7487152814865112,0.7647339701652527,0.6995834475510042,0.7145509655491287,0.7845411896705627,0.9353750944137573,0.6426281771175959,0.7661782450156883
13.797483444213867,0.00011043625272577628,0.0005864754784852266,5.310534032166964,0.0974913090467453,0.22466479241847992,2.304459696102319,33.18982712165745,25.93844544450255,0.9300840832122838,0.7280490489359929,0.20363686978816986,0.02031516656279564,3.8969368934631348,0.09871111810207367,0.01216786541044712,0.005000002667493952,779.386962890625,779.388916015625,1.0,1.0,0.9696937799453735,0.9322453141212463,0.7208897031923974,0.6930497665327167,1.821653962135315,2.5080649852752686,0.5876665764209471,0.8091031523957931
16.79879379272461,0.00013964215759187937,0.0009526351350359619,6.821973761105512,0.09004095196723938,0.2351771593093872,2.6118910803492437,29.997586739483182,21.65848655807254,0.8094919044538197,0.48574717962747926,0.21885845065116882,0.023609187453985214,6.079196453094482,0.13109825551509857,0.021545322611927986,0.00500000274531508,1215.838623046875,1215.7391357421875,1.0,1.0,1.1813684701919556,0.9445980191230774,0.7810290409314434,0.6244948155942939,2.2499122619628906,3.2474400997161865,0.5694981764478191,0.8219925933015764
19.043846130371094,0.00015540920139756054,0.0020700949244201183,13.320285451596257,0.08379027992486954,0.3058091402053833,3.649697082759322,31.227665725640694,19.98253081434118,0.8447736534864427,0.43494396291992293,0.29622334241867065,0.02446119114756584,6.606910705566406,0.11474128067493439,0.024382678791880608,0.005000002540472733,1321.3814697265625,1321.352294921875,1.0,1.0,1.2430554628372192,1.000518560409546,0.7790085189237906,0.6270134400289983,3.840801239013672,4.377748489379883,0.6595028705048088,0.7517019276518323
9.40471076965332,8.786842954577878e-05,0.00018692880985327065,2.1273716944705625,0.12757951021194458,0.18608126044273376,1.4585512997628045,32.68858742682979,29.41015330238923,0.9177834263531448,0.8838236308970745,0.12472117692232132,0.025082170963287354,1.7461389303207397,0.0336146354675293,0.006295912899076939,0.005000001788680413,349.2276611328125,349.20172119140625,0.0,1.0,0.6638287901878357,0.9994837641716003,0.5532605475298801,0.8330083641842898,0.7495222687721252,1.5814100503921509,0.4282885490268898,0.9036420185467661
6.954137802124023,4.417880700202659e-05,5.225095083005726e-05,1.1827152966729135,0.12234146893024445,0.13304965198040009,1.0875270106186246,34.33967581056305,33.610873314895514,0.9586836846865207,0.9521878133746937,0.04166485741734505,0.016214367002248764,1.7140617370605469,0.05062103271484375,0.005539279896765947,0.005000003560851888,342.8121032714844,342.8317565917969,0.0,0.0,0.640101969242096,0.5604417324066162,0.752371247559324,0.6587391785317203,0.6743952035903931,0.6334593296051025,0.7288823340470678,0.6846390843652721
24.869136810302734,0.00041396371670998633,0.0015797957312315702,3.8162661785606193,0.10472019016742706,0.20457367599010468,1.9535265898871217,33.66148170838769,27.845095429267644,0.9311969146366238,0.7504019393534154,0.17683911323547363,0.01924392394721508,6.547013282775879,0.12515416741371155,0.023602891713380814,0.005000003525108891,1309.4017333984375,1309.316650390625,1.0,1.0,1.8413830995559692,1.8416541814804077,0.7070547088228215,0.7071587989229192,2.900622606277466,4.179684638977051,0.5701390301937062,0.8215482225866494
19.364084243774414,0.0002989877248182893,0.00044607219751924276,1.491941509606605,0.11429828405380249,0.1396097093820572,1.2214506152720552,34.54887827537564,32.81136030240742,0.9485301733261249,0.9304626674318245,0.07480458170175552,0.018531708046793938,4.410173416137695,0.10320663452148438,0.01539427600800991,0.005000002854424753,882.0341796875,881.958740234375,0.0,0.0,1.534336805343628,1.5951255559921265,0.6932406538451926,0.720706092397688,1.6310582160949707,2.155944347381592,0.6033327098183154,0.7974894657270022
46.257869720458984,0.0007545957341790199,0.01170387864112854,15.510130936351036,0.07601188123226166,0.2993568778038025,3.938290606031557,28.844547654894253,16.938393013512098,0.7016145811887126,0.3711325148711202,0.29071342945098877,0.02827283926308155,19.821874618530273,0.45908743143081665,0.07095908373594284,0.0050000023671221555,3964.373046875,3964.012451171875,1.0,1.0,2.969519853591919,1.882883071899414,0.8445378233882181,0.5354959891286785,9.867023468017578,9.715873718261719,0.7125433523185136,0.7016281305454795
23.588787078857422,0.000388124433811754,0.0009603394428268075,2.4743081320476366,0.10690300166606903,0.168157696723938,1.5729932191166076,32.73915746541766,28.80462029187649,0.8941104668018615,0.8488400524072722,0.13133160769939423,0.020704520866274834,6.0357441902160645,0.13171619176864624,0.021111054345965385,0.0050000011534326,1207.1485595703125,1207.0821533203125,1.0,1.0,1.7107436656951904,1.8526703119277954,0.6784056314809725,0.7346874918158347,1.946678638458252,3.4561026096343994,0.49076309237604854,0.871293068493536
22.61948013305664,0.0002958514669444412,0.0004906022222712636,1.6582720624582714,0.09733392298221588,0.12534068524837494,1.2877389650808202,34.022008177205976,31.825450763695727,0.9439681843003257,0.8857006474377005,0.07850340753793716,0.019280284643173218,6.070590019226074,0.13165143132209778,0.01955210603773594,0.0050000023564631185,1214.117431640625,1214.078369140625,0.0,0.0,1.5723892450332642,1.541045904159546,0.7141890953124088,0.6999527525408098,1.7794407606124878,2.2071738243103027,0.6276374425174941,0.7785057895407824
6.577117443084717,7.546773849753663e-05,8.107416215352714e-05,1.0742890110079755,0.16906549036502838,0.1752328723669052,1.0364792482993477,30.974443993873017,30.663232270920197,0.8962372805809593,0.8896302125636699,0.015756091102957726,0.014937984757125378,1.5515846014022827,0.03837195038795471,0.005287037696689367,0.005000005332054411,310.31658935546875,310.27520751953125,0.0,0.0,0.8347335457801819,0.7346314191818237,0.7506842161630999,0.6606613737583255,0.8842122554779053,0.7392482161521912,0.7671942540100178,0.6414149772359592
19.871875762939453,0.000252047146204859,0.0004963522660546005,1.9692834199010332,0.10226145386695862,0.14350467920303345,1.4033115487457468,32.75917941247549,29.8160971681017,0.9030042919220173,0.8617772551102182,0.09717736393213272,0.020119624212384224,5.557201385498047,0.1279945969581604,0.01940787583589554,0.0050000037067903565,1111.439453125,1111.314208984375,0.0,0.0,1.5212942361831665,1.3472950458526611,0.7486216700037708,0.6629974946494093,1.6616568565368652,2.317570209503174,0.5826884488133738,0.8126957049399265
20.078397750854492,0.00030981775489635766,0.0003595766029320657,1.160606831756152,0.11221063882112503,0.1208861693739891,1.0773146881972016,34.50651060611368,33.859658971622295,0.9436387060229131,0.9390438495034157,0.040015287697315216,0.017097122967243195,5.057168960571289,0.11944580078125,0.017975468188524246,0.005000002790966225,1011.4332275390625,1011.3674926757812,0.0,0.0,1.6245516538619995,1.5610525608062744,0.7210584066893211,0.6928742890860852,1.7030819654464722,1.729397177696228,0.7016651184327715,0.7125069140095145
19.498878479003906,0.0001854201254900545,0.0009573907591402531,5.163359460629883,0.089387908577919,0.20311637222766876,2.2723025458260184,32.44791510463198,25.318591157455643,0.8971591703742653,0.7733670983110797,0.18326570093631744,0.025142725557088852,5.42637825012207,0.11851119995117188,0.019025582820177078,0.005000002882266419,1085.2750244140625,1085.266845703125,1.0,1.0,1.200433373451233,1.2636784315109253,0.6887310554699901,0.7250169806650566,1.8571574687957764,3.498121738433838,0.46891503977765087,0.8832433014893405
20.27201271057129,0.0002744532248470932,0.000695203838404268,2.5330503541781613,0.10460375994443893,0.16648273169994354,1.5915559038066327,33.80140749880957,29.76496890358764,0.9383316546304612,0.8204218595710592,0.13050685822963715,0.018263306468725204,5.472915172576904,0.12113086879253387,0.019488215446472168,0.005000002352422598,1094.58251953125,1094.4991455078125,1.0,1.0,1.504134178161621,1.4947313070297241,0.7093203594006032,0.7048861486582967,1.8927327394485474,2.794240951538086,0.560819684244822,0.8279379837864003
21.57488250732422,0.00026490940945222974,0.0006093350821174681,2.3001639820096598,0.09656287729740143,0.14645008742809296,1.516629283705427,32.5357322624861,28.918143861603333,0.9076891174622268,0.7964743334686519,0.11162601411342621,0.020623307675123215,6.434146404266357,0.14585375785827637,0.022799471393227577,0.0050000021195583146,1286.8287353515625,1286.806884765625,1.0,1.0,1.5930547714233398,1.3425540924072266,0.7646664944711861,0.6444261364358121,2.0006537437438965,2.4455533027648926,0.6331897252632616,0.7739966142250088
21.077999114990234,0.000302073429338634,0.0004643034189939499,1.5370548148193823,0.1055448055267334,0.1308523565530777,1.2397801663477808,33.47344832717762,31.60655393341485,0.923774191784955,0.9083599328452376,0.07615938037633896,0.01907278783619404,5.647562503814697,0.12106268107891083,0.018680980429053307,0.005000003461730084,1129.51171875,1129.566650390625,0.0,0.0,1.631049394607544,1.5128939151763916,0.7331635686632753,0.6800521832918299,1.6935571432113647,2.176927328109741,0.6140290814563273,0.789283487146896
10.290711402893066,7.6822325354442e-05,0.00010930408461717889,1.4228166631623411,0.10902052372694016,0.13004174828529358,1.192818965087753,31.685915461720707,30.154425912126857,0.8917519522017908,0.8246771815963054,0.06670266389846802,0.019708557054400444,3.188372850418091,0.06279033422470093,0.01035146415233612,0.0050000029462355855,637.6741943359375,637.6445922851562,0.0,0.0,0.8633894324302673,0.7163907289505005,0.7695787313988305,0.6385520226020805,0.963462769985199,0.9287505149841309,0.719957339419303,0.694018254345785
40.8245735168457,0.0007055451860651374,0.006129562854766846,8.687697082807325,0.08328191936016083,0.24547263979911804,2.947490183764228,31.24855057087884,21.859503872877163,0.8521860408942342,0.5831698862494973,0.23258395493030548,0.025897033512592316,13.365522384643555,0.2969987094402313,0.04750692844390869,0.005000001798104161,2673.103515625,2672.894775390625,1.0,1.0,2.5117664337158203,2.2914364337921143,0.7387659507059365,0.673962034355372,5.2219557762146,8.553241729736328,0.5210848553084374,0.8535048782792645
26.993310928344727,0.00041898293420672417,0.0016281723510473967,3.8860111429838433,0.0970626175403595,0.19133920967578888,1.9712966178377411,29.249753050035395,23.35471324635414,0.7859687078288649,0.6093073720836277,0.16672725975513458,0.022085683420300484,10.069120407104492,0.21880722045898438,0.035451412200927734,0.005000001477519697,2013.823486328125,2013.765625,1.0,1.0,2.219245433807373,1.3926831483840942,0.8470268671656391,0.5315500602861888,3.429780960083008,3.861680507659912,0.664058357004953,0.7476807536807337
10.696699142456055,6.264615512918681e-05,0.00023263279581442475,3.713440918037143,0.0947125107049942,0.1825137734413147,1.9270291969114774,31.773862397483782,26.076097483642265,0.8675400336655705,0.6545129976552116,0.15619011223316193,0.029141562059521675,2.6784329414367676,0.05901193618774414,0.009220439940690994,0.005000002314370403,535.6863403320312,535.6583862304688,1.0,1.0,0.7027507424354553,0.7297506332397461,0.6936560557729968,0.7203065260331916,1.1811047792434692,1.554492473602295,0.6049827572594481,0.7962385381433772
13.828397750854492,0.00014731212286278605,0.0001890430721687153,1.2832825194217012,0.11234592646360397,0.1272677779197693,1.1328205830497953,34.04035240812947,32.957129623656684,0.935007643501718,0.923682190547835,0.05647491663694382,0.01782110705971718,3.585871934890747,0.09610573947429657,0.011918420903384686,0.005000003045166635,717.1739501953125,717.1790771484375,0.0,0.0,1.176903486251831,1.0141302347183228,0.7575506008521481,0.6527765255415396,1.2902411222457886,1.196895718574524,0.7331292401486914,0.6800893519564978
