gt_norm,clean_mse,adv_mse,mse_ratio,clean_rel_l2,adv_rel_l2,rel_l2_ratio,clean_psnr,adv_psnr,clean_ssim,adv_ssim,clean_mae,adv_mae,clean_nrmse,adv_nrmse,clean_max_err,adv_max_err,clean_init_rel_l2,adv_init_rel_l2,init_rel_l2_ratio,clean_init_psnr,adv_init_psnr,clean_init_ssim,adv_init_ssim,clean_init_mae,adv_init_mae,pred_shift_rel_l2,init_shift_rel_l2,delta_l2,delta_linf,delta_mean_abs,delta_rel_l2,clean_sino_l2,adv_sino_l2,success_rel_l2,success_mse,clean_e_ran_l2,clean_e_nul_l2,clean_e_ran_frac,clean_e_nul_frac,adv_e_ran_l2,adv_e_nul_l2,adv_e_ran_frac,adv_e_nul_frac,clean_consistency_rel,adv_consistency_rel,clean_rel_l2_ran,clean_psnr_ran,clean_ssim_ran,clean_mae_ran,clean_nrmse_ran,clean_max_err_ran,clean_rel_l2_nul,clean_psnr_nul,clean_ssim_nul,clean_mae_nul,clean_nrmse_nul,clean_max_err_nul,adv_rel_l2_ran,adv_psnr_ran,adv_ssim_ran,adv_mae_ran,adv_nrmse_ran,adv_max_err_ran,adv_rel_l2_nul,adv_psnr_nul,adv_ssim_nul,adv_mae_nul,adv_nrmse_nul,adv_max_err_nul,clean_init_e_ran_l2,clean_init_e_nul_l2,clean_init_e_ran_frac,clean_init_e_nul_frac,adv_init_e_ran_l2,adv_init_e_nul_l2,adv_init_e_ran_frac,adv_init_e_nul_frac
75.6320571899414,0.06704987585544586,1.1882179975509644,17.72140488541197,0.438230961561203,1.844812273979187,4.209680364452163,9.798209016418717,-2.686772464846083,0.11010039072889899,0.02098839766792733,0.19913449883460999,0.7296464443206787,0.32366040463482837,1.3625066623832713,1.1798102855682373,6.641997814178467,0.44820037484169006,0.884271502494812,1.9729378914668416,9.60282618347592,3.700558503665034,0.09765561073318799,0.05483878578915723,0.20348748564720154,0.38970816135406494,1.6957926750183105,0.8173450827598572,78.8093490600586,2.9725708961486816,0.2899883985519409,0.010000002904248103,7880.9326171875,7881.35400390625,1.0,1.0,33.01914978027344,2.8776681423187256,0.9962237796685351,0.08682238799150425,66.43798065185547,122.69376373291016,0.4761659455046009,0.8793553242014086,4.178024635212378e-08,3.0005567341036086e-08,0.43657612800598145,9.831070344720496,0.11265674290689118,0.19863730669021606,0.32243819163435616,1.2043462991714478,0.038048259913921356,31.02557427600855,0.8045838644787633,0.011929690837860107,0.028100969228692332,0.4487205445766449,0.878436803817749,3.758060097722449,0.060460520341885794,0.38658586144447327,0.6487793441011255,3.895493268966675,1.6222455501556396,-1.5700610572987774,0.03238856460990665,0.6014510989189148,1.1981275443524373,5.1309590339660645,33.01914978027344,7.670168876647949,0.9740646212571347,0.2262699128090171,66.43798065185547,7.670168876647949,0.9934016655258955,0.11468678701802418
21.868915557861328,0.0016291296342387795,0.006818720139563084,4.185498806391286,0.2362438589334488,0.48331934213638306,2.04584933686059,25.34718178305318,19.12970955891356,0.28280015297404754,0.13469097393252108,0.03120381385087967,0.04871562868356705,0.054030738405197586,0.11053874671059745,0.17777323722839355,0.7693580389022827,0.3753485083580017,0.40680190920829773,1.0837978575907814,21.325698535675272,20.626733524120567,0.12028534164056631,0.12149628835298469,0.04626290127635002,0.04854746162891388,0.4790949821472168,0.30530092120170593,12.407367706298828,0.30020299553871155,0.04597494751214981,0.010000004550324175,1240.7362060546875,1240.7293701171875,1.0,1.0,5.164470195770264,0.14108453691005707,0.9996270323552432,0.02730810936969299,6.199781894683838,8.560409545898438,0.5865634458656069,0.8099032202356344,3.993636465610456e-08,2.7123981495135398e-08,0.23615574836730957,25.35042139681179,0.2847381472005415,0.031178252771496773,0.05401059167476459,0.17795901000499725,0.00645137345418334,56.621349322860226,0.9939970976721372,0.0006870785728096962,0.0014754773136944068,0.01661437749862671,0.2834974527359009,23.763409556187753,0.15653185932688746,0.03663196414709091,0.06483798817223356,0.3248891234397888,0.39144188165664673,20.961046906042966,0.3907569339933307,0.03076464682817459,0.08952568692172401,0.7236592173576355,5.164470195770264,6.380215167999268,0.6291639707644728,0.7772726644289275,6.199781894683838,6.380215644836426,0.6968931326743609,0.7171749818619657
26.99948501586914,0.0022428110241889954,0.010724036023020744,4.781515654845943,0.2245178371667862,0.4909459352493286,2.1866678453909327,25.79952113807666,19.003864940820517,0.31340401478685403,0.13444614212365674,0.03667040169239044,0.062377430498600006,0.0512889667970568,0.11215192753322509,0.24052201211452484,0.8782203197479248,0.35639870166778564,0.41570889949798584,1.1664153027288122,21.785815591433437,20.448751656949767,0.1608011522943303,0.1307876665765473,0.05347170680761337,0.06184951588511467,0.4855196177959442,0.32655948400497437,14.493765830993652,0.42329832911491394,0.05345341935753822,0.010000002500360051,1449.376220703125,1449.3724365234375,1.0,1.0,6.058056831359863,0.2148526906967163,0.9993716496964363,0.035443326782904655,8.371529579162598,10.277165412902832,0.6315615400510073,0.7753257459291112,4.044423651507778e-08,2.5393322216178708e-08,0.22437675297260284,25.80498075119441,0.3150347502478162,0.03662434220314026,0.05125673935920041,0.2407287359237671,0.007957659661769867,54.80883045774723,0.9938632921365537,0.0009298442164435983,0.001817851862700722,0.021268248558044434,0.31006255745887756,22.99555170349894,0.15103781068452382,0.05012797564268112,0.07083084109965634,0.376681387424469,0.38064301013946533,21.214181216024745,0.41857444783667236,0.035856567323207855,0.08695427505919714,0.9143304824829102,6.058056831359863,7.476229667663574,0.629566696081906,0.7769463611921814,8.371529579162598,7.476229667663574,0.7458646086290077,0.6660975228436402
22.954238891601562,0.0015392135828733444,0.00019696808885782957,0.12796670393860296,0.21877440810203552,0.07826092839241028,0.3577243292364877,27.46966283714978,36.39869299823404,0.3909135607630115,0.9494417702791188,0.030142221599817276,0.00455441465601325,0.04231719384106282,0.01513789017004351,0.1873309314250946,0.7272639274597168,0.25939956307411194,0.14729492366313934,0.5678302689394136,25.990208686765246,30.905836845300332,0.2955729883594061,0.6638458621537404,0.034983616322278976,0.013906747102737427,0.2202112227678299,0.2138986587524414,12.45163631439209,0.710899829864502,0.0327487513422966,0.010000006341679236,1245.162841796875,1245.0877685546875,0.0,0.0,5.020580768585205,0.11065677553415298,0.9997572040695523,0.02203528109967091,1.0880107879638672,1.4294606447219849,0.6056550256634892,0.7957274257218058,3.950304840009628e-08,2.63904807616723e-08,0.21872127056121826,27.47177212599272,0.39124206917646254,0.030126795172691345,0.04230691939861024,0.1873241811990738,0.0048207552172243595,60.60729116324743,0.9990373253101497,0.00047071874723769724,0.0009324712616370818,0.0297662615776062,0.0473991222679615,40.75418676843666,0.963205484311464,0.0038839485496282578,0.009168338651023648,0.2873799800872803,0.06227436289191246,38.383406797704616,0.9629132560579703,0.0033802627585828304,0.012045633576527551,0.6368609070777893,5.020580768585205,3.201200485229492,0.8431829679125992,0.537626591510784,1.0880107879638672,3.201200485229492,0.32179738669479047,0.94680858115458
13.657282829284668,0.0004856219165958464,0.002109251916408539,4.343403467442638,0.20653554797172546,0.430437296628952,2.084083349602745,29.642943229179508,23.264641491980715,0.4656809582186022,0.22247267566248713,0.0169984083622694,0.02720213495194912,0.03294980559422698,0.0686701396529224,0.10046933591365814,0.5881960391998291,0.3635388910770416,0.40434980392456055,1.1122601015990616,24.73182148772307,23.80769358985741,0.20661029500421124,0.22166914429627904,0.027018461376428604,0.02932833507657051,0.4288399815559387,0.29262298345565796,6.759605407714844,0.1845444142818451,0.024709679186344147,0.010000004966170447,675.960205078125,675.966552734375,1.0,1.0,2.8173646926879883,0.1374230533838272,0.9988124352650433,0.04871923573405109,3.712519407272339,4.557980060577393,0.6315307933940099,0.7753507653837187,3.963129904672522e-08,2.861069147352423e-08,0.20629027485847473,29.653264023067813,0.46903938626897046,0.016947150230407715,0.03291067556707959,0.09995000064373016,0.01006225310266018,55.88893460209767,0.9927418942742693,0.0005603551398962736,0.0016052891720703423,0.035105183720588684,0.2718344032764435,27.25675095439463,0.24247703999327547,0.022167108952999115,0.04336730777748754,0.1769845187664032,0.33373987674713135,25.47467688637384,0.5677037023286324,0.014599788933992386,0.053243445338900235,0.5786592364311218,2.8173646926879883,4.088181018829346,0.5674503772571224,0.8234077283111009,3.712519407272339,4.088181018829346,0.6722753382567387,0.7403013899145025
21.75400733947754,0.003077632514759898,0.05513443052768707,17.91455940995879,0.3264217674732208,1.3815993070602417,4.232558746786353,16.496727824119223,3.9646661794612363,0.14365794079297795,0.013053618766807417,0.043022140860557556,0.1560163050889969,0.14967994352706118,0.6335292876981512,0.24800707399845123,1.566083312034607,0.3889726996421814,0.7934812307357788,2.0399406731261798,14.973926427195067,8.781575912547343,0.09914549934117704,0.05324402555202269,0.050945766270160675,0.10309554636478424,1.294408917427063,0.7114129662513733,17.11024284362793,0.5962697267532349,0.06241448596119881,0.010000002809147684,1711.0238037109375,1711.1904296875,1.0,1.0,7.093588829040527,0.3239293694496155,0.998958959865059,0.045617550406978,16.633525848388672,25.032943725585938,0.5534303224517574,0.832895577536845,3.9967296832500454e-08,2.8908197971757443e-08,0.32608193159103394,16.505774466309095,0.14431218020383943,0.04296766221523285,0.14952413073913115,0.24890777468681335,0.014890560880303383,43.3140879692246,0.9733495973360952,0.0012100442545488477,0.006828032827267764,0.09438657760620117,0.7646189332008362,9.10340796463662,0.07533377273571418,0.09766218066215515,0.3506142734725703,0.8752944469451904,1.1507278680801392,5.552855739095554,0.039822461621243976,0.11490464210510254,0.5276636749914505,1.1073737144470215,7.093588829040527,4.613201141357422,0.8383157602416658,0.5451851404372782,16.633525848388672,4.613201141357422,0.9636257377532654,0.2672553849234189
18.453367233276367,0.0008876200299710035,5.448975207400508e-05,0.06138860124166546,0.20665594935417175,0.05120256915688515,0.24776721559142242,28.56382914753898,40.68295089809143,0.4365842531174141,0.9762788218130963,0.023101575672626495,0.0026306381914764643,0.037308565530898036,0.009243840727977199,0.1422441154718399,0.5163671970367432,0.2538355886936188,0.1517571657896042,0.5978561421218838,26.77773644110319,31.2458024128471,0.3452922784310147,0.7130295117989036,0.027300184592604637,0.011241812258958817,0.20540493726730347,0.20461708307266235,9.307923316955566,0.6414871215820312,0.02659749425947666,0.010000010204860485,930.7913818359375,930.744873046875,0.0,0.0,3.812532424926758,0.08580673485994339,0.9997467953988035,0.02250079439036147,0.6609249711036682,0.6752319931983948,0.6994952787693909,0.7146372311029499,4.066455720572355e-08,2.6234506600322492e-08,0.20660361647605896,28.56602834700033,0.4366947070336797,0.02309263125061989,0.03729911883044157,0.14242587983608246,0.004649922717362642,61.519872905149036,0.9992544198069833,0.00038858235348016024,0.0008394722891188565,0.01352669671177864,0.03581595420837402,43.78725625623914,0.9881725301868459,0.0019360262667760253,0.006466022131123374,0.23858647048473358,0.03659126162528992,43.60123806622846,0.9721878191620889,0.0025311564095318317,0.006605993075405289,0.2777807116508484,3.812532424926758,2.7213215827941895,0.8139268668468842,0.5809673211130866,0.6609249711036682,2.7213215827941895,0.23600832310419553,0.9717510632258622
27.623645782470703,0.0029664200264960527,0.013260940089821815,4.470351457775752,0.25237441062927246,0.533600389957428,2.1143204995583518,23.837958111442305,17.33454142559863,0.22717657772836933,0.09349026121840426,0.04209420457482338,0.06927382946014404,0.0642838810325987,0.13591673776149465,0.23621129989624023,1.4305801391601562,0.35909077525138855,0.4405442178249359,1.2268324562682633,20.7747790521604,18.99907324010736,0.11243465553785914,0.08956154867838641,0.05682534724473953,0.0674813762307167,0.5326888561248779,0.38503026962280273,16.39801597595215,0.47933387756347656,0.058168891817331314,0.010000004978319465,1639.80078125,1639.9468994140625,1.0,1.0,6.966616630554199,0.2609308958053589,0.9992993302872486,0.037428221367307286,9.911334037780762,10.910209655761719,0.6724112541940028,0.7401776320105632,3.927607368960706e-08,2.6941131074514635e-08,0.25219759345054626,23.84404626692443,0.22697801032872983,0.0420500785112381,0.06423883926106028,0.23666678369045258,0.009445925243198872,52.37397428834529,0.9893641213485228,0.0010803922777995467,0.0024060314942056338,0.023304905742406845,0.35879892110824585,20.78184132718898,0.11450851650809513,0.05702711641788483,0.09139194410416401,1.0228981971740723,0.39495909214019775,19.947821394721068,0.4296705275804155,0.03413664922118187,0.10060253790068974,0.9042664766311646,6.966616153717041,7.061208248138428,0.7023225882373074,0.7118586618654447,9.911334037780762,7.061208248138428,0.8144447195973851,0.5802411410766595
26.452604293823242,0.002550877397879958,0.010875836946070194,4.263567098563473,0.24439162015914917,0.5046297907829285,2.0648408094120034,23.828687669770027,17.53095627635988,0.22923139140154547,0.1051154129367254,0.03906678408384323,0.06267357617616653,0.0643525290659768,0.13287772099684894,0.23194383084774017,0.8772119283676147,0.4011147618293762,0.4537089765071869,1.1311201174395642,19.525041203616944,18.45486642385449,0.10644774024364527,0.08858780160524196,0.059717029333114624,0.06684808433055878,0.5077594518661499,0.36254748702049255,15.752774238586426,0.40114420652389526,0.05631077662110329,0.010000003608190462,1575.27685546875,1575.305419921875,1.0,1.0,6.458588600158691,0.28320151567459106,0.9990400258687766,0.043806730395967386,8.554113388061523,10.247774124145508,0.6408165003262795,0.7676941434438112,3.570535479899522e-08,2.604429288788778e-08,0.24415700137615204,23.83703001040575,0.22987300867201785,0.03898311033844948,0.06429075230735125,0.23176227509975433,0.010705997236073017,50.997870911339774,0.9819239313981765,0.0012277406640350819,0.0028190739798210286,0.026527784764766693,0.3233751058578491,21.396283120907608,0.12662078572392202,0.050417460501194,0.08515023614053253,0.45974376797676086,0.38740137219429016,19.8271919617022,0.4293710134548739,0.032463204115629196,0.10200944820344167,0.8236488699913025,6.45858907699585,8.418431282043457,0.6086961855921118,0.7934034738795718,8.554113388061523,8.418431282043457,0.7127368028515072,0.701431641689809
10.066276550292969,0.0002577004488557577,0.0017387571278959513,6.747202558693187,0.20412617921829224,0.530225396156311,2.5975374554445994,28.128670528580923,19.83743304492894,0.39692858340420395,0.14220146239308434,0.012390173971652985,0.024231471121311188,0.03922531726097178,0.10188924732388656,0.070283904671669,0.3959275484085083,0.4688969552516937,0.5278250575065613,1.1256738854771113,20.905096099406382,19.87684517878666,0.13384287788212926,0.11979196550430073,0.024961799383163452,0.027348775416612625,0.5325524806976318,0.36504316329956055,4.9822096824646,0.12828540802001953,0.0174154844135046,0.010000005933897453,498.2206726074219,498.2421569824219,1.0,1.0,2.0533804893493652,0.07610778510570526,0.9993137950175531,0.03703919461534463,3.1887259483337402,4.280166149139404,0.5974310593898331,0.8019203400596605,4.4918238148742025e-08,2.8513771895916605e-08,0.20398609340190887,28.13463294299226,0.40009828604876924,0.01237085834145546,0.03919840065282924,0.07029065489768982,0.007560669910162687,56.75543981288009,0.9946704772219674,0.0003479087317828089,0.0014528741598777708,0.009140082634985447,0.3167731463909149,24.311678014171388,0.15474997561690307,0.018937140703201294,0.060871795530921854,0.1660154014825821,0.4251985549926758,21.754808649117834,0.4392732234036955,0.013978949747979641,0.08170705256277423,0.3758314549922943,2.0533804893493652,4.249996185302734,0.43503395158231095,0.9004140461507144,3.1887259483337402,4.249996185302734,0.600147971888572,0.7998889313383692
