clean_mse,adv_mse,mse_ratio,clean_rel_l2,adv_rel_l2,rel_l2_ratio,clean_psnr,adv_psnr,clean_ssim,adv_ssim,pred_shift_rel_l2,init_shift_rel_l2,delta_l2,delta_linf,delta_mean_abs,clean_sino_l2,adv_sino_l2,success_rel_l2,success_mse,clean_e_ran_l2,clean_e_nul_l2,clean_e_ran_frac,clean_e_nul_frac,adv_e_ran_l2,adv_e_nul_l2,adv_e_ran_frac,adv_e_nul_frac
0.00021911240764893591,0.00021911095245741308,0.9999933586986769,0.32092117472533743,0.32092014496726756,0.9999967912429875,36.57555122600153,36.575580068902475,0.7442620733384422,0.7442598896345398,0.0008837227224048435,1.7145581398954605e-06,8.734333823667839e-05,9.5367431640625e-06,1.8018404546182865e-07,155.35678100585938,155.3567657470703,0.0,0.0,1.8914519548416138,0.11112108826637268,0.9982788479052322,0.05864797764943449,1.891451358795166,0.11102230846881866,0.998281736564734,0.05859603123300847
0.00026201846776530147,0.00026201747823506594,0.9999962234332413,0.24131985924099258,0.2413193871712489,0.9999980438006836,31.27014618573243,31.270163069581024,0.5396622825939298,0.5396671707781211,0.00043548195578137444,2.095671485122497e-06,0.00018035869288723916,2.193450927734375e-05,3.943034414533031e-07,319.69256591796875,319.69256591796875,0.0,0.0,2.0681028366088867,0.12593992054462433,0.9981509313637551,0.06078375154381524,2.0681021213531494,0.12588728964328766,0.998152538737425,0.06075846857601299
3.7736972444690764e-06,3.773651314986637e-06,0.9999878290494801,0.47340584343832237,0.47340300643172745,0.999994007242128,43.86831277576139,43.868365633849564,0.9823005312122154,0.9822978311626541,0.0020044217218440894,9.623264931547258e-07,3.3528592666698387e-06,3.2782554626464844e-07,8.782537364027121e-09,6.666319847106934,6.666319370269775,0.0,0.0,0.24033285677433014,0.06378379464149475,0.966539855914924,0.2565174837512363,0.24033287167549133,0.06377777457237244,0.9665457081169035,0.256494810120726
0.00021156296133995056,0.0002115615934599191,0.9999935344068602,0.37382658831244486,0.373825391515342,0.9999967985233253,33.36685730552763,33.36688538533264,0.8123646387497493,0.8123650830324155,0.00048019275333413785,1.6812312571551276e-06,6.76748386467807e-05,1.1444091796875e-05,1.5395261243611458e-07,114.09696197509766,114.09696197509766,0.0,0.0,1.8399277925491333,0.2844516932964325,0.9882595447384915,0.15278431145809143,1.8399276733398438,0.28441354632377625,0.9882626446087632,0.1527643110787519
0.00038366764783859253,0.0003836688701994717,1.000003185988931,0.46866224497581815,0.46866300261322663,1.0000016165957821,27.265719653657968,27.26570581710589,0.5584531527782107,0.5584590920821465,0.0004093810695491638,2.1578958703516213e-06,9.412114013684914e-05,1.33514404296875e-05,2.0369654407659255e-07,167.48199462890625,167.48199462890625,0.0,0.0,2.5030741691589355,0.14363548159599304,0.9983576337792444,0.057289384909078374,2.5030746459960938,0.1436966359615326,0.9983562100285452,0.057313683833554806
0.00019884422363247722,0.00019884428184013814,1.0000002927299565,0.31763353350528817,0.3176335754618608,1.0000001320911307,28.196321718788575,28.19632012965119,0.5079662999933073,0.5079695533038385,0.0002277258097977925,2.4141276161823896e-06,0.000131369597511366,1.71661376953125e-05,2.72353645414114e-07,233.33865356445312,233.3386688232422,0.0,0.0,1.8034417629241943,0.07390490174293518,0.9991614855021398,0.04094555916883505,1.8034416437149048,0.07391693443059921,0.9991612874762302,0.0409522202336639
0.00021423050202429295,0.00021423044381663203,0.9999997282942421,0.3685965280132191,0.3685964811058897,0.9999998727407182,26.435669652880073,26.43567112788422,0.36410488130449387,0.3641114741913121,0.0002797400320601185,2.817283473156968e-06,0.0001337273424724117,1.71661376953125e-05,2.884145828829787e-07,214.55682373046875,214.5568084716797,0.0,0.0,1.8725521564483643,0.05916716530919075,0.9995011436155354,0.03158130959790775,1.8725520372390747,0.05916127189993858,0.9995012071817003,0.03157816792615194
0.0010926919057965279,0.0010926921386271715,1.0000002130798649,0.5899160583433679,0.5899160583433679,1.0,19.835307154527683,19.835306229133685,0.21974887018012007,0.21975086522741524,0.00020071665153700553,3.856176998055527e-06,0.00016894626605790108,1.811981201171875e-05,4.140616738368408e-07,282.1012268066406,282.1011962890625,0.0,0.0,4.224724769592285,0.23315995931625366,0.9984803976480648,0.055105518487105355,4.224724769592285,0.23316769301891327,0.9984803976480648,0.05510734628676758
0.001823492581024766,0.001823493279516697,1.0000003830516988,0.36186799626096555,0.361868027829781,1.0000000872384842,25.67120032529015,25.671198107193916,0.3159390838772148,0.31593945778294735,0.00020229881236347568,3.053107890323409e-06,0.0004530764417722821,3.62396240234375e-05,9.494169148638321e-07,721.986083984375,721.9861450195312,0.0,0.0,5.464241981506348,0.1347716748714447,0.9996959738828916,0.02465679617016076,5.464241027832031,0.13483139872550964,0.9996957121939849,0.024667720638320442
1.1154594176332466e-05,1.11546623884351e-05,1.0000061151577149,0.5195625046536668,0.5195640983433512,1.0000030673685458,41.810842454744495,41.810815897035354,0.9736233364987905,0.9736235364190323,0.0014959740199938054,1.0874807249852153e-06,5.584327027463587e-06,5.960464477539062e-07,1.3716227265092584e-08,10.682961463928223,10.682962417602539,0.0,0.0,0.41854339838027954,0.08705347031354904,0.979047293455079,0.20363351763803142,0.41854333877563477,0.08706024289131165,0.9790441509400026,0.20364873523371568
